"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DMRT1",3.63512297070863,4.29180387820234,0.646003733715358,6.64362085574785,3.06069289706106e-11,9.71244756799876e-11
"EPRS",5756.61832546034,0.473355611715259,0.0712647168967022,6.64221556371838,3.09002586824874e-11,9.80379943343633e-11
"SEPT1",266.472904621528,-0.950047665312208,0.143075210490614,-6.64019757199333,3.13262962633082e-11,9.93721618809441e-11
"ORC2",1146.10436857248,0.479856840184916,0.0722787205201649,6.63897806617983,3.15865390356562e-11,1.00180023188396e-10
"GCKR",6.67100298156499,1.89680788312606,0.285754158105357,6.63790124946042,3.18180901176109e-11,1.00896616925586e-10
"DDX25",2.39336261420443,-1.86098638948999,0.280439271269613,-6.63596928156628,3.22376980230155e-11,1.02209189624099e-10
"TACC2",3104.76006060306,-0.562176242732244,0.0847312299810134,-6.63481744403116,3.24904397502047e-11,1.02992345853681e-10
"SURF2",514.387048832785,0.654915222572656,0.0987173014253604,6.63424965144366,3.2615740087437e-11,1.03371317235174e-10
"NEFL",52.0608121230783,-2.67900901465581,0.403864295065497,-6.63343862626267,3.27955375009625e-11,1.0392284597001e-10
"ZCCHC24",847.837717670687,-1.12330019329969,0.169342976794543,-6.63328479611255,3.28297496153575e-11,1.0401292941032e-10
"BOC",304.582630468195,-1.5032527866337,0.226669531119905,-6.63191377864764,3.31362134078438e-11,1.04965391177251e-10
"KIF3A",334.241001981093,0.618489112006996,0.0932665787107009,6.63141202944151,3.32490678543226e-11,1.05304330261409e-10
"ASNSD1",1400.61965500489,0.461699663568574,0.0696468481800256,6.62915373248703,3.37616824670925e-11,1.06909021976708e-10
"SSTR1",272.72197044829,-1.34064337442033,0.202247595931369,-6.62872341323289,3.38602349176017e-11,1.07202219106203e-10
"PARD3",1774.05679697152,-0.380463739113353,0.057410671457114,-6.6270560761088,3.42447570387265e-11,1.08400539663337e-10
"CLEC4F",6.19676407622635,-1.78824595611612,0.269965637965043,-6.62397618302692,3.49663127629663e-11,1.10665118341504e-10
"ATP2C1",3750.75894846309,0.360942530730239,0.0544925614910036,6.62370277436543,3.50310811417491e-11,1.10850595138496e-10
"KRT31",2.92271602987209,4.56665716289192,0.689550369867133,6.6226592899542,3.52793553277636e-11,1.1161658108008e-10
"TMEM92",446.742033675705,1.16299626649394,0.175649243704157,6.62112880174281,3.56466191109227e-11,1.12758689792739e-10
"MDC1",1431.25408825613,0.571300792483233,0.0862922024425234,6.62053785061007,3.57894257397749e-11,1.13190510566017e-10
"UGT1A7",1.8750893294975,-1.74793504143117,0.264025763242941,-6.62032000196443,3.5842211186397e-11,1.13337521323189e-10
"PDZD8",3085.07818109485,0.655010062357789,0.0989532059988871,6.61939202217617,3.60679185171131e-11,1.14031184721035e-10
"RAD51C",384.975071938988,0.576106457436297,0.0870369548522535,6.61910171850849,3.61388126426464e-11,1.14235237783918e-10
"SFSWAP",1356.08331293317,0.42038147990209,0.0635248224645065,6.61759393561425,3.65092225046384e-11,1.15385825711935e-10
"ZNF335",1063.24357143954,0.595619571685299,0.0900232408366577,6.61628670718507,3.68333679738663e-11,1.16389818357764e-10
"C5ORF38",54.0181347459363,2.82843527840896,0.427553268004282,6.61539857153105,3.70551984502894e-11,1.17070209720934e-10
"SCIMP",100.517634890451,-1.2684740527,0.191747084908596,-6.61534986727265,3.7067401097648e-11,1.17088191452486e-10
"GZMA",246.450550779929,-1.5117276270814,0.228560594078946,-6.61412188384165,3.7376369939034e-11,1.18043424765305e-10
"AKNA",1630.62479231506,-0.602738995777384,0.0911640108216787,-6.61158927020413,3.80215720187251e-11,1.20060040318303e-10
"FAM96B",3426.63908592153,0.858833737289754,0.129898906101291,6.61155480878384,3.80304260468916e-11,1.20066915660332e-10
"CCDC43",826.146265034889,0.528828582510578,0.080013685948101,6.60922661222718,3.8633295508496e-11,1.2194884204481e-10
"PARP2",575.158739485229,0.506836142728099,0.0766871066017653,6.60914415978803,3.86548165341597e-11,1.21995360781642e-10
"IL27RA",528.213704444251,0.839422334604288,0.127015084772051,6.60883969892843,3.87343859683839e-11,1.22225032965336e-10
"PPP1R13B",1298.04899945582,-0.518562369083267,0.0784690696396316,-6.60849391314004,3.88249498698395e-11,1.22489311141986e-10
"RIBC2",63.8715331207597,1.27579089946247,0.193072826015723,6.60782216632897,3.90014780364369e-11,1.2302465874921e-10
"ERH",3604.08348574981,0.593811957713794,0.0898802194060196,6.60670347311172,3.92972037072865e-11,1.2393574434727e-10
"TMC6",2886.02148077569,0.771867320871857,0.116911167012435,6.60216932733004,4.05184325665565e-11,1.27764855838048e-10
"UQCRC2",9934.85847866679,-0.512556265429493,0.0776370680138007,-6.6019528885143,4.05776476935211e-11,1.27929144192249e-10
"PIK3C3",775.747225368724,-0.520132791290106,0.0787880044053478,-6.60167490236371,4.06538256823785e-11,1.28146844390221e-10
"ZNF572",114.488722500377,0.935562167878279,0.141717714466504,6.60158944420041,4.06772723354771e-11,1.28198280478248e-10
"PITPNC1",785.535864511146,0.750252461287542,0.113648596204226,6.60151102913177,4.0698798256599e-11,1.2824364623242e-10
"EPHA8",5.92439226836315,4.00416694856491,0.606609857321023,6.60089330933157,4.08687602899014e-11,1.28750111916984e-10
"NPIPB13",27.0647210074876,2.02053252192861,0.306100716113624,6.6008748610003,4.08738469073049e-11,1.28750111916984e-10
"TMOD3",2824.72009474921,-0.578755632412713,0.0877252804486829,-6.59736428829396,4.18531500306638e-11,1.31811768301476e-10
"FO681492.1",2.7986638568423,-1.71381864509289,0.259788668130771,-6.59697229068588,4.19639155772509e-11,1.32137470465015e-10
"NPY1R",71.8736985909438,-2.0627349232907,0.312710534687505,-6.59630774943995,4.2152348564114e-11,1.32707577771089e-10
"ABCC3",5850.09547845944,-0.823940371198057,0.124912087063873,-6.5961620733848,4.21937660176429e-11,1.32814719813631e-10
