"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CALCRL",2350.87922395397,-2.80952918430848,0.132421552769058,-21.2165552023717,6.71685152068004e-100,1.84873819243076e-97
"SPAG5",1399.40834416368,3.10096346109865,0.146460503973899,21.1726941869003,1.70525134823578e-99,4.62449119306117e-97
"BIRC5",1833.52322459786,3.69556579371628,0.17480160221344,21.1414869596209,3.30499565621989e-99,8.83296012990594e-97
"TPX2",2520.30686642248,3.64516503187871,0.172652291486274,21.1127521129281,6.07312783270454e-99,1.59992214804149e-96
"JAM2",763.991059352166,-2.51092361483701,0.118980129094778,-21.1037223941556,7.35147589403794e-99,1.90941643608385e-96
"ALDH18A1",5004.37976295453,1.62812164659907,0.0772475621552403,21.0766735049466,1.30220536336221e-98,3.33527348691147e-96
"ERCC6L",202.030889148727,3.22682590366111,0.153225383441962,21.0593429833598,1.87760638408974e-98,4.74314237383547e-96
"SH2D3C",1163.68088129574,-2.26307663942939,0.107560069096752,-21.0401188697055,2.81670955773458e-98,7.01931634515993e-96
"CYP24A1",4395.10492885897,6.72662326299527,0.320205220255309,21.0072254838067,5.63313840249134e-98,1.38507607040457e-95
"CDH5",3214.23531989591,-2.52874754919264,0.1204833942618,-20.9883491802853,8.38062312705154e-98,2.03351409323628e-95
"MELK",693.213191761502,3.60322448406311,0.171916608831997,20.9591412286658,1.54855718376163e-97,3.70869389944783e-95
"ECSCR",191.933719175087,-2.35014810698503,0.112196774283738,-20.9466637698663,2.0124551487452e-97,4.7579083843603e-95
"E2F8",348.208443555914,3.16620394642097,0.151219509755934,20.9378006285775,2.42393127728086e-97,5.65819198535903e-95
"PITX2",340.390428315782,8.2410803538712,0.394279571945215,20.9016163663085,5.17622897290537e-97,1.19318548111685e-94
"GREM1",2682.91013946858,4.97640634514031,0.23822348979407,20.8896542882573,6.64990048213456e-97,1.51396067643264e-94
"COL11A1",3080.94475921966,6.21456064305915,0.297688472149618,20.8760540782235,8.83977480158512e-97,1.98797911117111e-94
"EXO1",422.807694390352,3.56783883750462,0.170963065283233,20.8690621661106,1.02321421206026e-96,2.27338473308474e-94
