"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YPEL1",307.287475622671,1.28481361460591,0.0968350787041647,13.2680597960897,3.54644388069365e-40,4.66676295120629e-38
"LMX1B",117.698935886633,2.8696058930436,0.216402616669127,13.2604953545046,3.92295898235774e-40,5.12534591045039e-38
"PAQR7",827.884369447096,-1.47819593168396,0.111624622186583,-13.2425615668659,4.98201612757247e-40,6.46284092123603e-38
"KCNJ13",8.50781657678538,-3.36482058059429,0.254148484949038,-13.2395854386817,5.18341474955131e-40,6.67674923831289e-38
"UCN",94.9061629928724,2.18646294516374,0.165247640932836,13.231432127085,5.77758896786417e-40,7.39006152525898e-38
"PAX8",262.28732712578,-3.24152015694614,0.245207488534252,-13.2194990304847,6.77134317579494e-40,8.60101652975454e-38
"ADTRP",185.044812682549,-3.18758165526442,0.241330119126968,-13.2083871950826,7.84881197410645e-40,9.90087033230214e-38
"AIF1L",1826.36796340651,-1.65818448218295,0.125576152358279,-13.2046129065335,8.25228329080762e-40,1.03385283337097e-37
"MED21",1294.97287124831,-0.683351912774095,0.0519654931455396,-13.150109263088,1.6992871870825e-39,2.11439877135551e-37
"HOXB5",44.8118350439128,-3.78539207953369,0.287895463862656,-13.1484950431159,1.73595224611718e-39,2.14542584687361e-37
"PALM3",178.437096152168,-2.89072041745104,0.21986814204447,-13.147518283328,1.75851905005322e-39,2.15872966070627e-37
"MAT2B",2914.43120810202,-0.694279551485997,0.0528245271798392,-13.1431285531879,1.86359349278532e-39,2.27246590510242e-37
"C2ORF88",280.166106560519,-2.40533899588295,0.183127883138268,-13.1347501792878,2.08177323745293e-39,2.52170293286434e-37
"KRT24",11.2281952138887,-5.09330184204065,0.388099314263324,-13.1237073987326,2.40857391908553e-39,2.8983701022364e-37
"POU2F3",117.744003213341,-1.54995448652099,0.118458044298639,-13.0844173200553,4.04248194927674e-39,4.83274753818437e-37
"EZH2",371.763932684432,1.45503527852605,0.111263101784877,13.077428681966,4.43179580792715e-39,5.26376474823348e-37
"FNDC10",471.985401312305,2.15709583645141,0.16499411757992,13.0737741932318,4.64999351850443e-39,5.48729235141707e-37
"APOBEC3C",1658.85855197327,-2.06068951773852,0.15783857718998,-13.0556772268557,5.89831744131582e-39,6.9157771999428e-37
"PHGR1",175.302403096872,3.76583365665866,0.288637410331811,13.0469354347711,6.61553781214442e-39,7.70731223706584e-37
"TMLHE",139.737869901019,-1.74739588268675,0.134042656265964,-13.0361179893333,7.62412134684731e-39,8.82612680729013e-37
"PTGS1",1147.73279986427,-2.57085595637203,0.197860569604409,-12.9932707740205,1.33593290085237e-38,1.53682696160319e-36
"SLC26A6",1430.46296696042,1.3359584479397,0.102970956279964,12.9741287854743,1.71535661511696e-38,1.96097424044402e-36
"GNL3",7421.10155994056,0.875473686169756,0.0674810487565094,12.9736229993803,1.72671634562747e-38,1.96169991788025e-36
"MFN2",6557.46207426732,-0.618826435557293,0.0477614621577694,-12.9566057570251,2.15577309022905e-38,2.43402750576417e-36
"SNPH",699.614844221529,-1.85203580101606,0.143041459179725,-12.9475454993022,2.42586937472399e-38,2.72218262166113e-36
"PTGS2",3641.97624052602,-3.04545488701277,0.23553037833847,-12.9301999533847,3.04027142471474e-38,3.39082955057667e-36
"SLIT1",960.869775525102,2.92702192155219,0.226542403287449,12.9204152471104,3.45273044279096e-38,3.82750863812663e-36
"TES",4046.57121743813,-1.15648505977442,0.0897066498403057,-12.891854303256,5.0026306756461e-38,5.51223600531584e-36
"PAQR5",71.0276818013998,-1.75159627453831,0.136011993643664,-12.8782486574478,5.96743345304322e-38,6.53594762213255e-36
"RAB9B",290.973266067146,-1.91228988378714,0.148589654694495,-12.8696031208827,6.6744220014589e-38,7.26677695408838e-36
"CFAP65",197.669051988948,2.15801480810944,0.167832871001695,12.8581176930927,7.74395016491955e-38,8.38133683233985e-36
"PARVA",5788.91768442613,-0.845539669334835,0.065912862276778,-12.8281437056137,1.14064402610041e-37,1.22726587537662e-35
"GNAZ",618.403577593059,-1.81841023374283,0.141789894057295,-12.8246815179087,1.19275675237505e-37,1.27583121390012e-35
"SDCCAG3",1908.49549224205,0.849551832328565,0.0662463096374335,12.8241382346906,1.20114633058302e-37,1.27733532166826e-35
"ME1",567.839674914326,-1.8367394088525,0.14339242310933,-12.8091803529401,1.45665064398889e-37,1.54009230804629e-35
"LRRC56",609.683349445457,1.26510911273838,0.0988920595309458,12.7928280464469,1.7980953272208e-37,1.89017020863193e-35
"ESRP2",4335.52496403346,1.14666909660522,0.0897398492749182,12.7777025019554,2.18426862266639e-37,2.28299756441091e-35
"C11ORF45",96.0413531030844,-1.9127315469598,0.149905273809036,-12.7596014360137,2.7560761836655e-37,2.86428349292192e-35
"APOBEC3G",452.592330349285,-1.94107354216244,0.152234914079424,-12.7505149124316,3.09692913371797e-37,3.20033507258956e-35
"CPLX1",368.557719782825,1.49279752543422,0.117095856202293,12.7485085625514,3.17766448224184e-37,3.26531803621828e-35
"EFNB1",1207.88306127187,-1.29150309811328,0.101386472816714,-12.7384163018281,3.61661795560853e-37,3.68266788414418e-35
"SH3GLB1",4316.92596411158,-0.565194636970447,0.0443698618506983,-12.7382555048806,3.62407861323029e-37,3.68266788414418e-35
"NUP210",4193.64087158471,1.22755049979801,0.0964467201612588,12.7277578516465,4.14574017501408e-37,4.18948804094931e-35
"SLPI",3325.22881879575,-3.61037416310825,0.284298859185121,-12.6992214230355,5.97208767432279e-37,6.0019481126944e-35
"SBSPON",564.471791757253,-2.35813724170151,0.185700290461358,-12.6986190266203,6.01823008598567e-37,6.01527030069748e-35
"NETO2",554.571352025821,2.0512855967931,0.161666000503941,12.6884168000624,6.85576161791759e-37,6.81514868224623e-35
"PGRMC1",6927.69337632701,-0.869686035897672,0.0685830388546387,-12.6807742908705,7.55815252632696e-37,7.47276583021873e-35
"ANKMY2",945.123577297617,-0.693283875165838,0.0546986877934827,-12.6745979315511,8.17769259343402e-37,8.04183737776891e-35
"TRPM3",44.2857496388675,-2.4494475480373,0.194229412879975,-12.6111051447751,1.83403030603395e-36,1.79391702286989e-34
"ALDH1L2",246.122464459429,-1.99019374633468,0.157891222186834,-12.6048409707011,1.98572724110304e-36,1.93196473228807e-34
