"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PTPRO",100.803286546106,-1.28816946311161,0.230409980501782,-5.59077111289302,2.26063414028885e-08,6.87254978001069e-08
"DCSTAMP",11.1852470234523,1.71135332028475,0.306145699776193,5.58999627150023,2.27074488114682e-08,6.90215777569992e-08
"ZNF275",1060.48775679214,-0.646902516740008,0.115733220719464,-5.58960091768372,2.27592066733086e-08,6.91675824536497e-08
"SEMA6D",130.279106952976,-1.55430398023882,0.278103283020804,-5.58894509750375,2.28453161960282e-08,6.94179205531201e-08
"COL6A1",12859.0322533288,-1.14860602592273,0.205536401701928,-5.58833382511215,2.29258612604559e-08,6.96512713302204e-08
"XYLB",138.730444093684,0.965042789373381,0.172692053795617,5.58822926800974,2.29396659347804e-08,6.9681814348086e-08
"MAP2K2",5266.26639059814,0.665323914874474,0.119063382452216,5.58798096586489,2.2972481607059e-08,6.97700859795817e-08
"BCKDK",2296.3405094612,0.583069399403742,0.104391087111009,5.58543277534519,2.33118951776891e-08,7.07893498325281e-08
"KRTAP1-3",2.71418929756403,4.15437240634501,0.743955567647413,5.58416737101954,2.34822480944209e-08,7.12949915583309e-08
"SMCHD1",1243.42712921786,-0.642722396607091,0.115101347960579,-5.58396932785895,2.35090184349707e-08,7.13646049075962e-08
"HIST1H2BN",65.9697411975935,1.00721474064053,0.180384764397868,5.58370183869274,2.3545223117066e-08,7.14628299672386e-08
"PTGES3L-AARSD1",1.91349177682961,-1.59970005953971,0.286497838203386,-5.58363745280365,2.35539458303829e-08,7.14776251918579e-08
"SEPT9",14230.0753910147,0.566765798376521,0.101514771003367,5.58308700078454,2.36286467574113e-08,7.16926026656182e-08
"VOPP1",1824.0581833221,0.642157469553667,0.115023294338029,5.5828471376111,2.36612700744692e-08,7.17798614459034e-08
"ZNF229",57.4352557815233,-2.16447176477628,0.387813442266519,-5.58121903182711,2.38838638284772e-08,7.2443300230889e-08
"PPWD1",580.604880606422,-0.48147536261562,0.0862783845652473,-5.58048652674423,2.3984673196414e-08,7.27371925915739e-08
"P3H3",1041.64845377151,-1.30171117770502,0.23335155382362,-5.57832659082666,2.42843396757074e-08,7.36339551871148e-08
"KCNJ2",150.660956020534,-1.21111414864875,0.217172614222462,-5.57673513755351,2.45074575013972e-08,7.42983553269875e-08
"MRPL34",1307.1182366888,0.575586032446786,0.103234050306142,5.57554441330046,2.46756939803649e-08,7.47961840217489e-08
"KRT86",133.834713634824,1.43177786598182,0.256799344208418,5.57547321779682,2.46857885700017e-08,7.48145737783947e-08
"TANGO6",275.250219372587,-0.668658194197693,0.119930507302829,-5.57538035346841,2.46989615385e-08,7.48422855754711e-08
"HNF1A",116.661804413538,2.05504360363888,0.368667506886603,5.57424661856892,2.48603349162644e-08,7.53189889201781e-08
"RALGAPA1",373.803478705608,-0.576072064059422,0.103348743787638,-5.57405966388079,2.48870437378218e-08,7.53876121053555e-08
"MMP16",98.2724406036696,-1.48915274989431,0.267245265699571,-5.57223248088655,2.514955015477e-08,7.61579546991934e-08
"CLDN2",155.25104808585,2.70098585406232,0.484721667482781,5.5722408038594,2.51483483455422e-08,7.61579546991934e-08
"CFAP58",62.2743560063771,-1.7702386155072,0.31769710553867,-5.57209551061438,2.51693362086865e-08,7.6205447445208e-08
"NYAP1",51.710106467944,-1.64245143948398,0.294835437571504,-5.57073957259853,2.53660251596138e-08,7.67884480671165e-08
"TTC7A",1359.43302332647,0.719325090140502,0.129147785594986,5.56978260855622,2.55057369778459e-08,7.71988046868973e-08
"TRAPPC1",3233.99041704327,0.587282019182805,0.105496358839723,5.56684634087744,2.59390938166632e-08,7.84976649795566e-08
"WARS",6662.45096549404,1.04126274020514,0.187057981690723,5.56652397718447,2.5987103748112e-08,7.86301436913473e-08
"RUFY3",597.958593085872,-0.681653654168011,0.122465518106484,-5.5660863948276,2.60524112991054e-08,7.8814908775388e-08
"FUBP1",2729.10152515053,0.450786519306516,0.0809895820032925,5.56598155165426,2.60680823915535e-08,7.88494757243292e-08
"HOXC12",11.1726172472239,5.72456008910456,1.02855912839206,5.56561108747704,2.61235296235534e-08,7.90043247732831e-08
"CGB2",2.6510505184,4.30519405728175,0.773547577847277,5.56551940769148,2.61372689582839e-08,7.9033008448661e-08
"IL22RA2",5.68309289485459,2.32286422578181,0.417373305815612,5.56543553077161,2.61498450806843e-08,7.90581660764502e-08
"TCP11L1",161.125624968237,-0.649177153478978,0.116655165209207,-5.56492421329786,2.62266367916673e-08,7.92774252897022e-08
"MRPL53",115.022569959776,0.578877584621182,0.104044000967505,5.56377666408638,2.63997778751944e-08,7.97878089866152e-08
"MLC1",25.8000179333179,-1.982491705417,0.356328487453788,-5.56366323552538,2.6416951978058e-08,7.98267257186314e-08
"PRR15",1777.77324661598,1.16362479916738,0.209152058084714,5.56353501764763,2.64363783707968e-08,7.98724346515211e-08
"TEX101",16.5481518757096,2.35850360721011,0.424093344249446,5.56128418233999,2.67796705505737e-08,8.08964677958865e-08
"ARL14",10.057410546738,2.33853804647464,0.420536220800211,5.56084810489044,2.68466784811874e-08,8.10856996403342e-08
"PTPN11",2632.74811230273,-0.571200820666823,0.102721090457293,-5.56069662154046,2.68699935600782e-08,8.11429247892137e-08
"SYT11",851.704718673036,-1.13132731812999,0.203494226818788,-5.55950572070744,2.70539729534476e-08,8.16852320562888e-08
"PPP2R3B",818.603529999051,0.775585942722457,0.13951039895378,5.55934144363971,2.70794474647546e-08,8.17488601751694e-08
"SLC6A20",429.429590766152,1.73349609782652,0.311829077145687,5.55912268892303,2.71134059843715e-08,8.18380754240657e-08
"ARV1",661.315452394926,0.592074414112636,0.106549561754283,5.55679821075226,2.74768097811792e-08,8.29214852453945e-08
"AEN",1051.28561390189,0.668041199543412,0.120232935193427,5.55622466064468,2.75672017345069e-08,8.31807622187242e-08
"INPP1",415.903266417773,-0.666984926883643,0.120079877674124,-5.55451037928039,2.78390972785191e-08,8.39875315816943e-08
"YBX2",300.58463838035,1.90413860241121,0.342819972230014,5.55433976038489,2.78663004265034e-08,8.40559484284348e-08
"PPP1R27",4.72430527523603,1.72634045754144,0.310813161459575,5.55427076972727,2.78773074857997e-08,8.40754970853594e-08
"TOM1L1",877.313897301947,0.739393637488231,0.133159678349018,5.55268416577462,2.81316081984996e-08,8.48286724492094e-08
"ITIH3",54.7403068920213,-1.32219907752684,0.238144158488416,-5.55209536072311,2.8226553290106e-08,8.51011568517643e-08
"TMEM182",121.079711168914,0.639916355550774,0.115274502230232,5.55123937358413,2.83651363961709e-08,8.55050971371106e-08
"COPA",8512.31841778795,0.509104893503527,0.0917276618223644,5.55017846731378,2.85378119871403e-08,8.60116595263882e-08
"SIGLEC12",21.4953576354227,1.89040315859022,0.340629135807447,5.54974005411808,2.86094665891358e-08,8.62136343110313e-08
"PUM3",969.734162096461,0.509994985874954,0.091900748495698,5.54941057850935,2.86634312050249e-08,8.63622440605576e-08
"SEC16A",4797.91920700972,0.506929280889315,0.0913868054152144,5.54707300015675,2.90491479544132e-08,8.75102048740229e-08
"ALDH4A1",774.793578887163,0.877693384647149,0.158255574697812,5.54605034497585,2.92194723709571e-08,8.80090318291759e-08
"RCCD1",604.457982408802,0.561130913905874,0.101184303353726,5.54563203290769,2.92894216157238e-08,8.82054161011786e-08
"SIPA1",2460.09324455933,0.758533537730079,0.136792509650413,5.54513942078105,2.93720034869217e-08,8.84397738319939e-08
"MTMR1",932.204449038796,0.43815441037836,0.0790451577837193,5.54308983198216,2.97180299936647e-08,8.94671648512677e-08
"RASAL1",628.180694990188,1.51041153189424,0.272551279071533,5.54175176517085,2.99460625571937e-08,9.0139055582543e-08
"TNFSF18",8.4317706744316,2.01402782186618,0.363437498288717,5.54160710259519,2.99708173154524e-08,9.01989519822631e-08
"PTAFR",453.216372316281,1.24652336044898,0.224951615765946,5.54129543015127,3.00242183988376e-08,9.03450278241388e-08
"ZHX3",802.45135516245,-0.800654983243472,0.144511825886303,-5.54041150842146,3.01761697035772e-08,9.07875530035547e-08
"MRPS5",1622.90833590832,0.510267368752043,0.0921054869010092,5.54003225997225,3.02415932119629e-08,9.09696508359856e-08
"PKN2",1160.17138200443,-0.584338056169262,0.105487384443428,-5.53941174342643,3.03489343558288e-08,9.12777616029016e-08
"BPIFB1",110.165201732268,2.56561267935093,0.463194353334188,5.53895499995414,3.04281810069112e-08,9.14864781811875e-08
"TMEM211",101.477204956714,1.97551635730547,0.356658324200041,5.53896046513538,3.04272315924979e-08,9.14864781811875e-08
"CPNE9",11.9933114932722,1.75088362480145,0.316173074880725,5.53773791605107,3.06403309546874e-08,9.21094266844664e-08
"FKBP3",1418.02984333275,0.621097352926021,0.112173991754413,5.53691050137376,3.07853762896104e-08,9.25304797054229e-08
"ZNF846",147.483537816066,-0.663390299205151,0.119822100182032,-5.5364602873538,3.08645781625927e-08,9.27535252176283e-08
"NMI",913.610362354694,0.789265050079576,0.142565342512266,5.53616353155163,3.09168916446207e-08,9.28957072628322e-08
"DERL3",553.110611959216,1.26512072074662,0.22855442314876,5.53531497363843,3.10669544477994e-08,9.33315023237707e-08
"SGCB",1577.64650624445,-0.738767248959039,0.133482784880432,-5.53455076338717,3.12027053963526e-08,9.37241676483263e-08
"DTD1",1188.46199103254,0.579300973894734,0.104673663212686,5.534352731285,3.12379767220859e-08,9.3814942217097e-08
"ARSA",2104.55542760607,0.85235781004649,0.154016011484405,5.53421557818225,3.12624276096396e-08,9.38731963868501e-08
"HDAC2",4247.44012335573,0.527119270271182,0.0952503273579302,5.53404156072222,3.12934771923881e-08,9.3951242742623e-08
"SYMPK",4753.08363076362,0.618307881048665,0.111741942942456,5.53335537907264,3.14162030166886e-08,9.43044555648014e-08
"RAE1",1273.80795320724,0.523951557862189,0.0947048525141003,5.53246791429383,3.15756216038877e-08,9.47559852803105e-08
"ANAPC15",400.417808170154,0.589328846046299,0.106522002079867,5.53246122434349,3.15768263195221e-08,9.47559852803105e-08
"DPH6",175.25728821191,-0.574592076167387,0.103863496511347,-5.53218498767381,3.16266095316796e-08,9.48900455582215e-08
"RGS4",180.899110972609,-1.28354758889367,0.232064181068176,-5.53100260016683,3.18405605202313e-08,9.55165393513074e-08
"NLRP14",1.81687964653797,-1.87762772230923,0.33950177336414,-5.53053877658347,3.19248714524169e-08,9.57539943853777e-08
"ZNF334",101.238500752587,-2.03758552090846,0.368561605628154,-5.52848015038279,3.23016965398956e-08,9.68685846348983e-08
"DNAJC5",3143.48213857183,0.51350895844064,0.0928921970048811,5.52800961757485,3.23884299719773e-08,9.71130083501983e-08
"POMK",97.2667758686791,1.30627216493843,0.236305797290597,5.52788877765889,3.24107408579293e-08,9.71642206965844e-08
"ZNF525",360.305618924462,0.61116350720059,0.110575815353709,5.52709925986623,3.25568782585397e-08,9.75865763518436e-08
"ATP10B",108.453537978613,2.07209181631525,0.374942854465161,5.52642033749647,3.26830557562153e-08,9.79392476944804e-08
"MME",331.693285023396,-1.66616955119004,0.301492237303756,-5.52640945614584,3.26850819089143e-08,9.79392476944804e-08
"MAD1L1",1398.71804152485,0.721520304735767,0.130560152526776,5.52634391712886,3.26972881234909e-08,9.79600204667491e-08
"DPYSL5",30.6885898337288,3.14946245847091,0.56998743449755,5.52549454225635,3.28558792028445e-08,9.84192801472079e-08
"PSMD6",1892.77149548361,0.347799812617274,0.0629512987688976,5.52490289190208,3.29667898666862e-08,9.873558880582e-08
"GRK2",4255.21778943054,0.608694454805787,0.110183013610843,5.52439468533365,3.30623480584658e-08,9.89898638275311e-08
"TMEM229A",2.59809245036762,-2.85352790494755,0.516531946638229,-5.52439771347989,3.30617778805587e-08,9.89898638275311e-08
"HLA-A",53125.7961728492,1.10119043732029,0.199376087820894,5.52318208946667,3.32914393608065e-08,9.96597076755812e-08
"DBF4B",427.471966185481,0.618816800168828,0.112045156132359,5.52292327066613,3.33405360714381e-08,9.9790599021425e-08
