"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SAMD4A",1090.96661194508,-0.670874192658198,0.172588390776959,-3.88713394706361,0.00010143478701727,0.000237322512568733
"RGL2",3034.00304453006,-0.313478016638759,0.0806634809838801,-3.88624459067673,0.000101806932810646,0.000238163088995141
"NAPEPLD",738.541396125395,0.335056980741024,0.0862259898301433,3.88580034164935,0.000101993308415085,0.000238568924436902
"KDM5B",7519.96369554872,0.406022084979163,0.104498735215998,3.88542582969947,0.00010215067738804,0.000238906817473584
"SRSF9",4874.06698528213,0.231841051142195,0.0596741325636835,3.88511807682796,0.000102280165878731,0.000239179427336739
"ERMP1",3596.02061582808,-0.687411115215743,0.176961144621236,-3.88453135679622,0.00010252746048077,0.000239727419918514
"SLC39A3",963.360440328661,0.378696147473681,0.0975207368739223,3.88323714127869,0.000103074951737417,0.00024097709843893
"PPP1R15A",6965.07558800942,-0.562371749421964,0.144830615340856,-3.88296181783412,0.000103191777048961,0.000241219742130117
"C5ORF58",9.42041502530784,1.08495069204693,0.279449867985267,3.88245197562278,0.000103408443470779,0.000241695682301207
"CSRP3",2125.82152528507,-2.38822031258097,0.615141732628346,-3.88239032714737,0.000103434671153089,0.000241695918877803
"CYYR1",495.581505863924,-0.577263528316646,0.148687336959538,-3.88239873092714,0.000103431095485616,0.000241695918877803
"CCDC134",243.617431832976,0.421170250120197,0.108522705802035,3.88094129249309,0.000104052958483606,0.000243109968160586
"EFHD2",9924.09509210929,0.473815084626722,0.122102852479491,3.88045876902268,0.000104259618965234,0.000243562054304894
"TES",5240.86651313231,0.398383241525847,0.102694395375766,3.87930850625426,0.000104753829628339,0.000244654803810089
"MATN1",9.2211186876509,0.753628772312049,0.194268573508208,3.87931387307072,0.000104751518649516,0.000244654803810089
"MMP23B",5.58067086581242,0.972527361687151,0.250703208054771,3.87919791387225,0.000104801461990502,0.000244735157105675
"FUBP3",3314.02689420042,0.275250356946613,0.0709655349449314,3.87864837713413,0.000105038451848673,0.000245257626969227
"FBXO42",1865.09570964211,-0.237091821700384,0.0611392866712564,-3.87789643302868,0.000105363550222896,0.000245985666400507
"TTC9B",12.984765914185,0.8260857965239,0.213041339765429,3.87758449807661,0.000105498691820956,0.000246270097914627
"DAND5",7.00811197533966,1.05993200854158,0.2733872606153,3.87703511186308,0.000105737103785465,0.000246795495677895
"MAPK4",49.7480154562076,-1.41057741416312,0.363871330240684,-3.87658300320084,0.000105933682388284,0.000247223132132699
"NOL4L",885.173578959367,0.559224959260562,0.14427972155676,3.87597753327076,0.000106197483296232,0.000247807521244404
"C1GALT1",1612.80442356568,-0.377673449395209,0.0974558417396902,-3.87532899673675,0.000106480735702511,0.000248437146528104
"DPEP1",35.3820771754537,1.09878803095785,0.283557784050829,3.87500570522475,0.000106622201421409,0.000248735842983093
"LTK",74.6932287233148,-1.00459275105859,0.259320819988325,-3.87393789323904,0.000107090715284295,0.000249765840689527
"SLC51A",276.367812966424,-0.516440908396694,0.133310834928877,-3.8739604974511,0.000107080777351746,0.000249765840689527
"PAXX",1597.78382138619,0.591965672310674,0.152830021164654,3.87335987916215,0.00010734513478885,0.000250327663708508
"ST3GAL1",2872.76687446781,-0.615127004351288,0.158822385766448,-3.87304976803363,0.000107481868714928,0.000250583358740373
"RPL22",12189.3418014181,-0.351429036119777,0.0907369406867575,-3.87305361476736,0.000107480171610315,0.000250583358740373
"C9ORF172",193.888162643226,0.684125196313023,0.176640898208269,3.87297168012814,0.000107516325057191,0.000250632108631492
"OPRM1",1.02137646798173,1.92123488620918,0.496109925807346,3.87259916858679,0.000107680839531581,0.000250983987530021
"KL",50.6753270137458,-0.877188378970699,0.226516006129783,-3.87252271465582,0.000107714633696645,0.000251031131459294
"LIMS1",4253.53618061683,0.320031868711363,0.0826468917649428,3.87227954829287,0.000107822184629524,0.000251250133503205
"MRPS12",2611.50778535229,0.456492475498008,0.117899149375874,3.87188947430541,0.000107994923531325,0.00025162096400662
"IL17REL",27.8493435829286,1.56656923978401,0.404642767174476,3.87148706678483,0.00010817339777479,0.00025200506240609
"MARCH1",410.204526265277,0.561175487596135,0.144984496346772,3.87058962672756,0.000108572429842633,0.000252902819708976
"MRPL3",5320.52124067072,0.284428533675204,0.0735041686736983,3.86955650009249,0.000109033512275933,0.000253944869603388
"C7ORF43",1145.89446101232,0.305912575591735,0.0790576561514799,3.86948703621551,0.000109064580061043,0.000253985256172362
"EXO5",333.529965072046,0.414506197065949,0.107130152137428,3.86918331390227,0.000109200518274851,0.000254269819924653
"RBMX2",1097.59424475879,0.304652077834904,0.0787678944456163,3.86771894791786,0.000109858176742592,0.000255768967672258
"OLIG1",7.88362190775405,-1.60585549326721,0.415231383255452,-3.86737505406542,0.000110013163105833,0.000256097577224978
"TRIM67",7.35692830040672,0.997870979500308,0.258027572391442,3.86730367709107,0.000110045357179057,0.000256140294191333
"FAM71E2",1.16571205829755,2.27194183052855,0.587638106393081,3.86622617868285,0.000110532436234874,0.000257241652228634
"FOXA1",836.991809676799,-1.25506988986142,0.324689113701038,-3.86545109429521,0.000110884067120281,0.00025802754494522
"FAM228B",121.17878040671,-0.468288283105284,0.121162493678674,-3.86496075548922,0.00011110706276437,0.000258513943066698
