"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FUT11",3569.18241026391,1.5629217379645,0.0684917535075276,22.8191228567791,2.9618087536663e-115,3.43662371948843e-113
"PML",6629.68654367074,1.23477403907755,0.0541655979478122,22.7962781887358,4.99197838362762e-115,5.75627817963024e-113
"EGF",3738.21649153231,-5.48725493341813,0.241224926855482,-22.7474623163864,1.52045772229351e-114,1.74242577866537e-112
"EHD2",19037.6962978547,2.26797321718198,0.0999754191432665,22.6853084149809,6.25667553899269e-114,7.08263301106094e-112
"LPCAT1",14647.3640301946,2.5654208861332,0.113149136691104,22.672916127825,8.2915702475558e-114,9.32927282702263e-112
"MYO1F",2098.55448508361,2.52110807116733,0.111236264972838,22.6644437565657,1.00509699823719e-113,1.12407384170322e-111
"TRPM2",844.792977769054,2.7741506458017,0.122467968592515,22.6520507989487,1.33166706775818e-113,1.480383180415e-111
"ALDH6A1",6917.69601985435,-3.06211242049213,0.135259913254703,-22.6387282588744,1.80166590602684e-113,1.99094806817787e-111
"CNTD2",66.5245412358723,-4.8634639661939,0.215054597970672,-22.6150196837789,3.08393516762046e-113,3.38776665011087e-111
"VASH1",3090.62568459476,2.1803602533429,0.0968524757626132,22.5121788180923,3.15384239790167e-112,3.44418141864968e-110
"TYROBP",4691.33797207381,2.68072741217875,0.119262518502316,22.477534818508,6.88584177217659e-112,7.47576915207359e-110
"SLC20A2",2140.59476598035,-1.38464212889092,0.0616164619921486,-22.47195123062,7.80843495312545e-112,8.42811598283569e-110
"ARRB2",3432.69230410541,1.52658910905874,0.0679803023196599,22.4563448082409,1.10948555324517e-111,1.19061267606916e-109
"RELT",474.528438743084,2.10516114105162,0.0937956003282532,22.4441352652391,1.46015898791118e-111,1.55792250635466e-109
"TAPBP",23092.2750437961,1.62485250631741,0.0723987496120615,22.443101780403,1.49449197350323e-111,1.58544248503357e-109
"IL20RB",1437.0492855049,6.59990621634393,0.294105333927758,22.4406206041985,1.58024305808715e-111,1.66688706666977e-109
"LAPTM5",17739.6683219995,2.56043308833859,0.114133321435742,22.4337034630165,1.84612115249277e-111,1.93634119751572e-109
"SLFN13",2437.4167900925,2.16401218686091,0.0965354977949536,22.4167506905841,2.70204671075524e-111,2.81817399916692e-109
"KLHL14",264.531222292322,-3.85206371186141,0.171852835633119,-22.4148975934562,2.81688191561372e-111,2.92153143929434e-109
"PLK2",6303.81992339788,2.2312001886476,0.0995634007411449,22.4098430953408,3.15547325636034e-111,3.25452005579609e-109
"DLX5",147.937188923703,3.45316535525781,0.154292688537731,22.3806156207678,6.07993743970368e-111,6.23613472751927e-109
"SCD",25582.2068816653,3.01751661744221,0.134952151780832,22.3598999913894,9.67292500554168e-111,9.86691498504842e-109
"HTRA4",84.2820030125428,4.86196927164036,0.217552716727582,22.3484649825287,1.24966490410082e-110,1.2677611445154e-108
"ANGPT2",6781.71045845713,3.11755819021809,0.139646875464912,22.3245824859247,2.13270762945475e-110,2.15183245330583e-108
"LGALS9",2946.69619936238,2.21294588606938,0.0992206476653836,22.3032799940232,3.43386199938591e-110,3.44592691992429e-108
"PIP4K2C",2877.2780360719,-1.4007395731344,0.0628340135273587,-22.2926961768007,4.34991440775338e-110,4.34172908494309e-108
"OR2A4",64.7194746038491,6.90455751109935,0.310405379084456,22.2436786742047,1.29860999241862e-109,1.28923500049475e-107
"TMEM164",1883.51688916894,-1.48892356365043,0.0669562541785011,-22.2372589673408,1.49834211542958e-109,1.47961283898671e-107
"UNCX",11.1366566493734,-7.30049704617019,0.328789764409648,-22.204149387918,3.13165452827634e-109,3.07614636600266e-107
"SRGAP3",486.622067903367,-2.49597046628506,0.112461296451586,-22.194039594409,3.92137875217472e-109,3.83159981758546e-107
"IGSF6",1149.31040629384,2.67476477635261,0.120530201575271,22.1916560446656,4.13483754998157e-109,4.01901880185381e-107
"PIK3R6",269.430524065165,3.39308413878765,0.152988122686899,22.1787422395647,5.50977136820181e-109,5.32754715888888e-107
"PSORS1C1",363.651601189391,2.97286049834125,0.134369774784238,22.1244733282829,1.83771265282949e-108,1.7677272227865e-106
"PDK1",3870.77071232648,1.89679843722087,0.0857646815945182,22.1163117725853,2.20213194824495e-108,2.10734946490554e-106
"DNAH11",2081.64836044006,4.53839196373287,0.205218527901337,22.1149231024345,2.27095351398837e-108,2.16206420447149e-106
"ARHGAP25",1819.66761147039,1.77080545681337,0.080107478489262,22.1053700629303,2.80625039505303e-108,2.65806319306937e-106
"CARMIL1",1594.91725691628,-1.48435340596985,0.0671837260501326,-22.0939428822722,3.6143099754685e-108,3.40607434997831e-106
"FAM171A1",2486.18657237228,-2.16195864550118,0.0978904884722309,-22.0854822490183,4.35870665371057e-108,4.08683782960287e-106
"STAC3",242.714567210981,2.29845977681993,0.104097358311984,22.0799049475526,4.9312314932154e-108,4.60041772218814e-106
"PFKFB4",1645.49326069019,2.43621173230518,0.110505275894183,22.0461123922991,1.04090914456332e-107,9.662239134409e-106
"CNP",5725.58310934555,-1.2920093948156,0.0586846269439969,-22.016147364259,2.01700251944681e-107,1.86296774992687e-105
"ATP12A",141.861312291847,-7.24629255727287,0.329477916788433,-21.99325717458,3.34123435070953e-107,3.0707928574714e-105
"LAIR1",2389.24087272375,2.65791333984528,0.121064556709543,21.9545126342974,7.84176827135653e-107,7.16242883638925e-105
"CSPG4",8446.53497307362,2.74838375367303,0.125186312328246,21.95434710519,7.8703769599968e-107,7.16242883638925e-105
"PSMB9",4070.11742927406,2.24695425584112,0.102364399538036,21.950543997537,8.55713985024531e-107,7.74942933267337e-105
"PALD1",1960.46777181098,1.97108207471768,0.0898659773776178,21.9335741093114,1.24272359289688e-106,1.11995939330731e-104
"NLRC5",3137.15561053752,2.24980452206135,0.102953602860843,21.8526060239222,7.3421379436123e-106,6.55321110207511e-104
"PRELID2",481.408483367486,2.01297223050083,0.0921191673376258,21.8518283293105,7.46824376216969e-106,6.63387298778375e-104
"SLC28A2",46.2223900419364,-3.70504582171299,0.169602662788392,-21.8454460608066,8.58824696606349e-106,7.59241928214137e-104
"CADPS2",2694.63692002183,-1.61336979076275,0.0740417010739503,-21.7900151855152,2.88554999259773e-105,2.52689790625362e-103
"NUSAP1",1085.70285577103,2.1426691039269,0.0983428445311969,21.7877478950407,3.03199514778964e-105,2.64267558303824e-103
"AK3",4774.11390193689,-1.47273180548739,0.0676128824775444,-21.7818225095862,3.45069264976896e-105,2.99355649733462e-103
"POU5F1",1843.85110778299,3.4164411491607,0.15689870825139,21.7748201195304,4.02045655908644e-105,3.47161748927627e-103
"SIGLEC10",903.433920066161,2.99149888681908,0.137411346619632,21.7703920412033,4.4282691758552e-105,3.80605635415517e-103
"WNK1",12397.6901774015,-1.53568913434028,0.0705975584773679,-21.7527230043316,6.50989358344567e-105,5.56940895745018e-103
"CACNA2D2",181.275008616265,-2.29786007382127,0.105646029655828,-21.7505577948096,6.82450010926273e-105,5.81178185910379e-103
"CCNI2",67.0345639367814,-2.99249660270426,0.137624467823191,-21.7439286054045,7.88521306680222e-105,6.68442833722298e-103
"PLPPR5",396.21392978377,6.40974074849589,0.294970862669171,21.7300810340878,1.06613851407625e-104,8.99675523355704e-103
"SLC37A2",1084.8950838533,2.74101057346747,0.126167376577368,21.725192738605,1.1858720392643e-104,9.96186172350307e-103
"DPEP2",331.115386008222,2.28759614710271,0.105358111561731,21.7125773534995,1.56056652535089e-104,1.30504133077204e-102
"CES4A",1822.76689773999,4.17574573860716,0.192538921480607,21.6878006093316,2.67472325887103e-104,2.22673709869689e-102
"VSIG1",225.484731881033,3.97652019154497,0.183471703574094,21.6737519414762,3.62943574869246e-104,3.00805690511051e-102
"CD68",234.167838031414,3.18391266025421,0.146916536652087,21.6715744381725,3.80520375736125e-104,3.13971590024052e-102
"FAM111B",237.460055989662,2.50050085979598,0.115407816944708,21.6666507173771,4.23459827513296e-104,3.47855384857714e-102
"TNFRSF14",7706.02185961891,2.15868525210035,0.0996918687741472,21.6535739438376,5.62451109856859e-104,4.59995808567955e-102
"TRADD",2289.15883163655,1.47070384227292,0.0679772353037939,21.6352406169546,8.37115165397433e-104,6.81624694982603e-102
"ADAP2",1430.56020696506,1.83965663891956,0.0850354401225667,21.6339991451558,8.59952852873934e-104,6.97162651249108e-102
"LGI2",500.869227730995,-3.27574131682436,0.151429154982898,-21.6321706159841,8.94726835109036e-104,7.22200160599967e-102
"LILRB4",1318.63709868664,3.13907319702963,0.145226076422009,21.6150795667569,1.2957901507665e-103,1.04140017960952e-101
"TNFSF9",538.80904315797,3.49083297966979,0.161532039806185,21.6107775513655,1.42233234463261e-103,1.13817241284933e-101
"CPNE6",91.7760288539746,-6.59702611956353,0.305478978790673,-21.5956794987327,1.97222158957831e-103,1.5714289189065e-101
"TMCC1",5695.14142054542,1.79560436103708,0.0832069845500235,21.5799715702662,2.77038188812971e-103,2.19795469030462e-101
"PRKAR2B",561.734214815431,-2.24896557703995,0.104236560187177,-21.5755927958626,3.0455194692108e-103,2.40596038067653e-101
"NHLRC4",174.301593642309,-3.18318957204646,0.147540954964566,-21.5749557321961,3.08775938371473e-103,2.42899376943491e-101
"PFKP",28318.8649802721,1.9778774840234,0.0917338343657396,21.5610466704975,4.17067760938503e-103,3.26703079401827e-101
